Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"ConfigurationNodeVisitor",3,0.00,1.00,4,0.13,2091.01,3,0,0,3,5,94.57,25,6,0.00,3.00,1,0.00,0,0,2,1,1,12,0.00,0.00,,143.72,0,0,0,395.61,0,101,0.00,3,1,4,1,0
"ConfigurationNodeVisitorAdapter",3,0.00,1.00,5,0.06,661.86,3,0,0,3,5,95.93,24,17,3.00,3.00,1,0.00,6,0,2,2,1,4,0.00,6.00,java.lang.Object,144.04,0,1,0,183.13,0,52,0.00,3,1,3,1,0
"ConfigurationPropertiesFactoryBean",14,0.08,1.43,51,0.48,14053.95,18,4,11,14,5,126.33,56,91,14.00,62.00,7,0.00,0,0,6,4,1,9,0.18,0.00,java.lang.Object,126.09,0,1,0,1437.48,0,328,0.00,20,8,1,1,1
"ConfigurationPropertySource",4,0.00,1.25,13,0.16,3899.27,4,0,5,4,2,176.96,3,27,7.00,4.00,2,0.50,0,1,2,1,2,1,0.00,0.00,org.springframework.core.env.EnumerablePropertySource,128.08,0,0,0,472.33,0,112,0.00,5,2,1,1,0
"ConfigurationRuntimeException",5,1.00,1.00,12,0.08,890.88,6,1,0,5,45,89.55,42,24,0.00,5.00,1,0.33,1,1,5,0,2,6,0.00,0.50,java.lang.RuntimeException,138.86,0,0,0,249.09,0,74,0.00,5,0,45,1,0
"ConfigurationUtils",24,0.16,2.08,124,1.71,60542.14,29,5,18,26,32,87.02,310,262,18.00,152.00,5,0.00,0,0,10,15,1,29,0.05,0.00,java.lang.Object,117.13,2,0,2,5116.89,0,1081,0.00,50,14,18,2,8
"ConfigurationUtils$EventListener<ConfigurationErrorEvent>",1,0.00,1.00,3,0.03,390.86,1,0,18,1,2,182.56,1,9,3.00,1.00,1,0.00,0,0,1,2,1,1,0.00,0.00,java.lang.Object,132.56,0,0,0,76.00,0,19,0.00,1,0,0,2,0
"ConfigurationUtils$EventSource",2,0.00,1.00,4,0.08,1437.01,2,0,18,2,2,137.05,0,14,7.00,2.00,1,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,137.05,0,0,0,239.77,0,55,0.00,2,1,0,2,0
"ConfigurationXMLReader",24,0.07,1.38,68,0.61,10620.47,30,6,10,25,2,92.80,162,155,12.00,188.00,4,0.00,2,0,15,1,1,25,0.10,2.00,java.lang.Object,132.98,1,1,1,1819.39,0,447,0.00,33,9,1,2,5
"Configurations",38,0.97,1.00,78,1.01,17989.27,39,1,10,38,13,91.21,397,175,14.00,106.00,1,0.00,0,0,2,10,1,39,0.05,0.00,java.lang.Object,138.05,0,0,0,3017.62,1,759,0.00,38,36,3,1,8
"ConstantLookup",4,0.00,2.25,32,0.38,15647.37,7,3,6,6,2,126.64,72,64,18.00,4.00,6,0.00,0,0,1,1,1,8,0.33,0.00,java.lang.Object,108.51,2,1,2,1131.64,0,231,0.00,9,3,1,1,2
"ConstructorArg",11,0.17,1.27,39,0.37,9470.27,14,3,0,11,12,85.71,126,72,12.00,35.00,2,0.00,0,0,1,1,1,12,0.18,0.00,java.lang.Object,127.09,0,0,0,1114.37,1,267,0.00,14,10,12,2,6
"ConversionException",4,1.00,1.00,10,0.06,510.14,5,1,0,4,9,89.83,34,20,0.00,4.00,1,0.67,0,2,4,1,3,5,0.00,0.00,org.apache.commons.configuration2.ex.ConfigurationRuntimeException,139.34,0,0,0,172.94,0,54,0.00,4,0,8,1,0
"ConversionHandler",3,0.00,1.00,4,0.24,5295.24,3,0,3,3,11,136.79,47,7,0.00,3.00,1,0.00,0,0,1,2,1,10,0.00,0.00,,140.54,0,0,0,711.05,0,161,0.00,3,2,9,1,0
"CopyObjectDefaultHandler",3,0.50,1.67,13,0.12,2352.14,4,1,2,3,8,142.20,54,32,7.00,1.00,2,0.00,0,0,2,4,1,5,0.67,0.00,java.lang.Object,124.07,0,1,0,345.74,0,84,0.00,5,1,4,1,1
"DataConfiguration",97,0.16,1.05,232,2.98,67171.45,102,5,16,98,7,90.37,1071,487,14.00,1599.00,3,0.67,0,2,5,5,3,89,0.04,0.00,org.apache.commons.configuration2.AbstractConfiguration,134.26,1,0,1,8950.33,6,2247,0.04,102,92,2,1,31
"DataConfiguration$DataConversionHandler",1,0.00,3.00,8,0.09,2392.24,1,0,16,1,1,128.15,18,18,6.00,0.00,3,0.50,0,1,0,1,2,2,0.00,0.00,org.apache.commons.configuration2.convert.DefaultConversionHandler,110.02,0,0,0,264.76,3,58,0.12,3,1,0,1,0
"DatabaseBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,7,171.00,0,5,0.00,0.00,0,0.50,0,1,0,3,2,0,0.00,0.00,,171.00,0,0,0,36.00,0,12,0.00,0,0,4,1,0
"DatabaseBuilderParametersImpl",7,0.00,1.00,29,0.24,3058.32,14,7,1,7,5,138.71,24,54,5.00,42.00,1,0.50,0,1,0,2,2,1,0.14,0.00,org.apache.commons.configuration2.builder.BasicBuilderParameters,126.95,0,1,0,718.01,1,174,0.00,7,7,3,1,0
"DatabaseBuilderProperties",7,0.00,1.00,8,0.50,8445.74,7,0,1,7,1,96.23,56,10,0.00,7.00,1,0.00,0,0,0,0,1,56,0.00,0.00,,144.34,0,0,0,1509.98,0,341,0.00,7,7,1,1,0
"DatabaseConfiguration",27,0.06,1.52,94,1.88,64177.64,39,12,18,27,10,76.69,280,186,15.00,244.00,7,0.50,1,2,13,7,3,30,0.03,0.33,org.apache.commons.configuration2.AbstractConfiguration,123.86,0,0,0,5639.65,6,1131,0.06,41,14,3,1,1
"DatabaseConfiguration$JdbcOperation",7,0.17,1.71,48,0.50,13721.32,14,7,18,7,2,71.94,80,84,8.00,17.00,3,0.00,0,0,1,2,1,8,0.29,0.00,java.lang.Object,113.49,0,0,0,1509.13,4,316,0.00,12,6,0,2,4
"DatabaseConfiguration$JdbcOperation<Boolean>",1,0.00,1.00,4,0.05,910.01,1,0,18,1,1,125.01,0,13,5.00,0.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,125.01,0,0,0,155.11,1,33,0.00,1,1,0,2,0
"DatabaseConfiguration$JdbcOperation<Collection<String>>",1,0.00,2.00,6,0.08,2096.11,1,0,18,1,1,115.36,0,17,8.00,0.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,115.36,0,0,0,245.00,1,49,0.00,2,1,0,2,0
"DatabaseConfiguration$JdbcOperation<Integer>",1,0.00,1.00,4,0.07,1613.50,1,0,18,1,1,123.05,0,13,8.00,0.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,123.05,0,0,0,211.00,1,43,0.00,1,1,0,2,0
"DatabaseConfiguration$JdbcOperation<Object>",1,0.00,4.00,14,0.19,8059.43,1,0,18,1,1,146.57,1,28,9.00,0.00,4,0.00,0,0,0,1,1,1,0.00,0.00,java.lang.Object,96.57,0,0,0,575.67,3,102,0.00,4,1,0,2,0
"DatabaseConfiguration$JdbcOperation<Void>",1,0.00,4.00,17,0.23,8990.69,1,0,18,1,2,93.05,0,32,9.00,0.00,4,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,93.05,0,0,0,686.48,1,125,0.00,4,1,0,2,0
"DatabaseConfiguration$JdbcOperation<Void>_0",1,0.00,1.00,5,0.06,972.52,1,0,18,1,2,121.17,0,14,5.00,0.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,121.17,0,0,0,166.42,1,35,0.00,1,1,0,2,0
"DatabaseConfiguration$JdbcOperation<Void>_1",1,0.00,1.00,4,0.04,432.19,1,0,18,1,2,127.56,0,11,5.00,0.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,127.56,0,0,0,108.05,1,25,0.00,1,1,0,2,0
"DatabaseConfigurationTestHelper",13,0.03,1.31,61,0.73,14539.83,26,13,16,13,10,71.68,119,118,19.00,78.00,3,0.00,0,0,3,8,1,15,0.10,0.00,java.lang.Object,121.65,0,0,0,2175.62,0,470,0.00,17,10,2,1,8
"DefaultBeanFactory",15,0.26,1.67,79,1.08,38800.95,18,3,8,16,12,70.07,157,147,15.00,50.00,4,0.00,0,0,4,7,1,18,0.09,0.00,java.lang.Object,116.83,1,1,1,3247.35,1,677,0.00,25,11,5,1,11
"DefaultConfigurationKey",28,0.20,1.75,122,1.63,53086.35,31,3,3,28,8,72.84,224,263,28.00,140.00,5,0.00,0,0,3,2,1,30,0.14,0.00,java.lang.Object,120.94,0,0,0,4896.71,1,1093,0.00,49,25,7,1,15
"DefaultConfigurationKey$KeyIterator",20,0.03,1.80,102,1.10,39174.45,26,6,3,20,0,68.59,172,203,19.00,158.00,4,0.00,0,0,1,0,1,30,0.14,0.00,java.lang.Object,118.27,0,1,0,3297.22,8,721,0.00,36,19,0,1,12
"DefaultConversionHandler",16,0.16,1.69,82,1.35,50102.53,21,5,7,18,17,84.01,202,157,27.00,58.00,6,0.00,1,0,3,6,1,21,0.05,1.00,java.lang.Object,116.61,2,1,2,4043.46,0,829,0.00,27,13,12,1,10
"DefaultConversionHandler$ConfigurationInterpolator",1,0.00,1.00,3,0.01,236.11,1,0,7,1,0,134.28,0,8,2.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,134.28,0,0,0,44.97,0,13,0.00,1,1,0,2,0
"DefaultEntityResolver",3,1.00,2.33,22,0.28,9297.23,4,1,9,4,1,122.91,52,45,13.00,4.00,4,0.00,0,0,1,1,1,8,0.33,0.00,java.lang.Object,110.69,1,1,1,826.41,0,168,0.00,7,2,0,1,1
"DefaultExpressionEngine",13,0.22,2.23,79,1.45,60583.08,16,3,4,14,22,153.61,278,181,20.00,41.00,5,0.00,0,0,4,8,1,16,0.13,0.00,java.lang.Object,112.37,1,1,1,4352.71,1,861,0.00,29,9,15,1,5
"DefaultExpressionEngineSymbols",11,0.05,1.18,46,0.57,13622.89,24,13,3,11,12,73.46,95,99,49.00,59.00,3,0.00,0,0,1,0,1,12,0.13,0.00,java.lang.Object,123.19,0,0,0,1706.20,0,384,0.00,13,10,12,2,6
"DefaultExpressionEngineSymbols$Builder",9,0.06,1.00,35,0.22,2690.06,15,6,3,9,1,79.50,78,55,3.00,34.00,1,0.00,0,0,2,1,1,10,0.22,0.00,java.lang.Object,129.27,0,0,0,660.86,0,174,0.00,9,7,0,2,0
"DefaultFileSystem",9,0.00,3.78,86,1.10,51320.91,9,0,11,9,8,129.16,25,198,18.00,9.00,6,0.33,1,1,1,3,2,16,0.00,0.50,org.apache.commons.configuration2.io.FileSystem,103.99,0,0,0,3314.24,1,659,0.00,34,8,6,1,3
"DefaultFileSystem$HttpOutputStream",8,0.07,1.12,21,0.23,4170.26,10,2,11,8,1,183.71,8,49,11.00,0.00,2,0.67,0,2,7,1,3,1,0.44,0.00,org.apache.commons.configuration2.io.VerifiableOutputStream,133.71,0,0,0,691.37,0,175,0.33,9,1,0,2,0
"DefaultListDelimiterHandler",5,0.00,3.20,58,0.65,41027.97,8,3,4,5,35,91.36,76,92,39.00,9.00,9,0.50,0,1,1,2,2,12,0.33,0.00,org.apache.commons.configuration2.convert.AbstractListDelimiterHandler,99.73,0,0,0,1935.38,1,373,0.00,16,4,33,1,1
"DefaultLookups",3,0.25,1.00,10,0.51,9337.95,5,2,1,20,7,79.27,135,40,0.00,5.00,1,0.00,0,0,1,2,1,4,0.33,0.00,java.lang.Object,123.76,17,0,17,1516.74,0,271,0.00,3,2,5,1,0
"DefaultParametersHandler",1,0.00,1.00,2,0.02,166.86,1,0,0,1,9,104.48,12,4,0.00,1.00,1,0.00,0,0,1,0,1,2,0.00,0.00,,142.04,0,0,0,53.12,0,17,0.00,1,0,9,1,0
"DefaultParametersManager",6,0.40,2.00,30,0.32,8359.77,7,1,3,6,8,150.85,118,57,9.00,0.00,3,0.00,0,0,6,2,1,7,0.67,0.00,java.lang.Object,119.71,0,0,0,950.78,0,214,0.00,12,0,6,1,2
"DefaultParametersManager$DefaultHandlerData",3,0.83,1.33,14,0.19,4351.37,6,3,3,3,2,78.69,34,31,25.00,0.00,2,0.00,0,0,2,2,1,6,0.89,0.00,java.lang.Object,120.84,0,0,0,583.72,0,134,0.00,4,1,0,2,0
"DefaultReloadingDetectorFactory",1,0.00,1.00,6,0.09,2837.29,1,0,4,1,8,76.99,12,17,11.00,1.00,1,0.00,0,0,0,6,1,1,0.00,0.00,java.lang.Object,114.55,0,1,0,260.62,0,56,0.00,1,1,2,1,0
"DisabledListDelimiterHandler",3,1.00,1.00,10,0.12,2531.97,4,1,3,4,16,104.91,41,23,6.00,3.00,1,0.50,0,1,0,3,2,4,0.00,0.00,org.apache.commons.configuration2.convert.AbstractListDelimiterHandler,128.22,1,0,1,353.02,0,85,0.00,3,3,13,1,0
"DummyLookup",1,0.00,1.00,3,0.02,191.63,1,0,0,1,3,178.94,22,9,2.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,java.lang.Object,135.00,0,0,0,63.62,0,19,0.00,1,1,2,1,0
"DynamicCombinedConfiguration",84,0.08,1.25,295,3.32,68058.70,92,8,22,88,15,153.67,229,605,13.00,1904.00,3,0.83,0,5,23,12,6,30,0.05,0.00,org.apache.commons.configuration2.CombinedConfiguration,127.46,4,0,4,9956.32,15,2323,0.36,105,61,3,1,18
"DynamicCombinedConfiguration$ConfigData",4,0.11,1.00,14,0.07,806.50,7,3,22,4,1,88.19,29,24,0.00,4.00,1,0.00,0,0,1,1,1,5,0.42,0.00,java.lang.Object,132.33,0,0,0,213.00,0,62,0.00,4,3,0,1,0
"DynamicCombinedConfiguration$ConfigurationInterpolator",1,0.00,1.00,3,0.03,458.69,1,0,22,1,1,132.01,0,10,5.00,1.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,132.01,0,0,0,104.25,1,25,0.00,1,1,0,2,0
"DynamicCombinedConfiguration$CurrentConfigHolder",6,0.07,1.00,16,0.08,711.99,9,3,22,6,1,97.63,41,31,1.00,18.00,1,0.00,0,0,3,1,1,7,0.28,0.00,java.lang.Object,138.55,0,0,0,231.65,0,71,0.00,6,3,0,2,0
"EntityRegistry",2,0.00,1.00,3,0.05,545.36,2,0,2,2,0,124.88,28,5,0.00,2.00,1,0.00,0,0,1,0,1,6,0.00,0.00,,145.02,0,0,0,150.46,0,40,0.00,2,1,0,1,0
"EntityResolverSupport",2,0.00,1.00,3,0.03,202.53,2,0,1,2,0,148.64,8,5,0.00,2.00,1,0.00,0,0,1,0,1,6,0.00,0.00,,148.41,0,0,0,88.37,0,28,0.00,2,1,0,1,0
"EnvironmentConfiguration",4,0.00,1.00,9,0.09,1013.10,4,0,1,4,3,96.03,45,22,4.00,4.00,1,0.75,0,3,4,1,4,5,0.00,0.00,org.apache.commons.configuration2.MapConfiguration,138.71,0,0,0,265.10,0,70,0.03,4,0,2,1,0
"EnvironmentLookup",1,0.00,1.00,3,0.02,353.20,1,0,0,1,1,146.69,34,8,4.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,java.lang.Object,132.91,0,1,0,72.73,0,21,0.00,1,1,0,2,0
"ErrorListenerTestImpl",2,0.00,1.00,9,0.12,2851.28,2,0,1,2,7,74.95,21,18,12.00,2.00,1,0.50,0,1,1,3,2,3,0.00,0.00,org.apache.commons.configuration2.event.AbstractEventListenerTestImpl,121.57,0,0,0,371.59,2,82,0.00,2,1,4,1,0
"Event",4,0.00,1.25,22,0.26,5565.77,8,4,1,5,20,100.61,57,37,8.00,8.00,2,0.12,6,1,2,1,2,5,0.25,3.00,java.util.EventObject,118.34,1,0,1,766.84,2,172,0.00,5,2,20,1,2
"EventListener",1,0.00,1.00,2,0.02,250.84,1,0,0,1,41,96.52,11,4,0.00,1.00,1,0.00,0,0,1,1,1,2,0.00,0.00,,140.65,0,0,0,71.46,0,21,0.00,1,0,40,1,0
"EventListenerList",13,0.42,1.62,56,0.88,33666.49,14,1,9,13,11,72.99,135,113,17.00,0.00,4,0.00,0,0,7,4,1,15,0.62,0.00,java.lang.Object,120.09,0,0,0,2653.83,0,561,0.00,21,6,7,1,3
"EventListenerList$EventListenerIterator",9,0.00,1.44,38,0.46,10518.47,13,4,9,9,4,98.41,49,80,13.00,24.00,3,0.00,0,0,6,4,1,7,0.25,0.00,java.lang.Object,123.18,0,1,0,1388.14,1,315,0.00,13,3,0,3,5
"EventListenerList$Iterable<EventListener<?superT>>",1,0.00,1.00,3,0.03,367.87,1,0,9,1,1,132.77,0,8,3.00,1.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,132.77,0,0,0,81.75,1,20,0.00,1,1,0,2,0
"EventListenerParameters",5,0.25,1.00,14,0.14,2466.43,6,1,7,5,10,89.91,56,31,6.00,0.00,1,0.00,0,0,1,7,1,5,0.80,0.00,java.lang.Object,132.88,0,1,0,412.79,0,104,0.00,5,4,3,1,0
"EventListenerProvider",1,0.00,1.00,2,0.01,40.30,1,0,1,1,2,98.79,8,4,0.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,,146.90,0,0,0,21.65,0,9,0.00,1,1,1,1,0
"EventListenerRegistrationData",5,0.17,1.80,26,0.28,8994.31,8,3,0,5,13,68.48,47,52,8.00,0.00,3,0.00,0,0,1,3,1,5,0.47,0.00,java.lang.Object,118.25,0,0,0,854.19,0,192,0.00,9,4,10,2,2
"EventListenerTestImpl",2,0.00,1.00,8,0.11,2104.89,2,0,1,2,13,77.90,21,15,8.00,2.00,1,0.50,0,1,2,3,2,3,0.00,0.00,org.apache.commons.configuration2.event.AbstractEventListenerTestImpl,124.51,0,0,0,324.40,2,73,0.00,2,0,10,1,0
"EventSource",2,0.00,1.00,3,0.13,2983.13,2,0,0,2,7,95.08,22,7,0.00,2.00,1,0.00,0,0,1,3,1,4,0.00,0.00,,139.21,0,0,0,390.97,0,92,0.00,2,1,4,1,0
"EventType",6,0.05,1.50,28,0.31,9938.89,10,4,3,6,37,88.10,76,51,10.00,14.00,3,0.00,0,0,1,1,1,7,0.21,0.00,java.lang.Object,120.35,0,1,0,916.86,1,210,0.00,9,5,37,1,1
"ExprLookup",15,0.02,1.33,62,0.61,17298.07,25,10,11,16,5,73.91,129,109,9.00,108.00,4,0.00,0,0,10,4,1,16,0.08,0.00,java.lang.Object,123.59,1,1,1,1817.21,1,408,0.00,20,5,1,1,7
"ExprLookup$StringLookup",1,0.00,1.00,4,0.05,1284.32,1,0,11,1,0,123.83,0,9,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,123.83,0,0,0,142.70,0,32,0.00,1,1,0,2,0
"ExprLookup$Variable",6,0.30,1.50,25,0.25,12988.71,8,2,11,6,1,171.27,6,51,2.00,18.00,4,0.00,0,0,4,1,1,1,0.25,0.00,java.lang.Object,121.27,0,0,0,759.13,0,164,0.00,9,2,0,2,2
"ExprLookup$Variables",3,1.00,1.00,8,0.06,714.18,4,1,11,3,0,113.05,16,16,41.00,3.00,1,0.50,0,1,2,0,2,3,0.00,0.00,java.util.ArrayList,136.16,0,0,0,174.11,2,50,0.00,3,1,0,2,0
"ExpressionEngine",5,0.00,1.00,6,0.64,16048.37,5,0,1,5,22,116.27,68,8,0.00,5.00,1,0.00,0,0,0,3,1,26,0.00,0.00,,140.20,0,0,0,1927.68,0,422,0.00,5,5,19,1,0
"FileBased",2,0.00,1.00,3,0.06,534.29,2,0,4,2,6,96.61,20,5,0.00,2.00,1,0.00,0,0,2,1,1,6,0.00,0.00,,145.09,0,0,0,166.09,0,44,0.00,2,0,5,1,0
"FileBasedBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,12,171.00,0,6,0.00,0.00,0,0.50,0,1,0,3,2,0,0.00,0.00,,171.00,0,0,0,36.00,0,12,0.00,0,0,9,1,0
"FileBasedBuilderParametersImpl",21,0.10,1.33,82,0.86,23915.62,27,6,6,21,40,104.38,108,169,13.00,157.00,5,0.17,4,1,3,6,2,12,0.07,2.00,org.apache.commons.configuration2.builder.BasicBuilderParameters,124.56,0,1,0,2594.07,4,595,0.08,28,18,35,1,7
"FileBasedBuilderProperties",10,0.00,1.00,11,1.12,15127.18,10,0,4,10,12,105.40,66,13,0.00,10.00,1,0.00,0,0,0,3,1,110,0.00,0.00,,144.19,0,0,0,3369.34,0,665,0.00,10,10,9,1,0
"FileBasedConfiguration",0,0.00,0.00,1,0.00,11.61,0,0,1,0,18,171.00,0,3,0.00,0.00,0,0.67,0,2,0,2,3,0,0.00,0.00,,171.00,0,0,0,11.61,0,5,0.00,0,0,16,1,0
"FileBasedConfigurationBuilder",18,0.12,1.83,94,1.02,38080.36,22,4,11,18,33,67.62,162,181,15.00,110.00,6,0.25,2,1,11,10,2,19,0.14,1.00,org.apache.commons.configuration2.builder.BasicConfigurationBuilder,117.61,0,0,0,3062.91,8,681,0.04,33,7,24,1,7
"FileExtensionConfigurationBuilderProvider",6,0.07,1.83,33,0.35,10863.65,9,3,4,6,6,92.45,81,63,22.00,14.00,3,0.50,0,1,1,5,2,7,0.28,0.00,org.apache.commons.configuration2.builder.combined.BaseConfigurationBuilderProvider,117.31,0,0,0,1038.57,1,227,0.00,11,5,1,1,4
"FileHandler",76,0.13,1.58,311,3.60,94263.35,82,6,23,78,70,73.82,651,650,17.00,1000.00,4,0.00,0,0,55,14,1,77,0.04,0.00,java.lang.Object,123.45,2,0,2,10802.97,1,2440,0.00,120,21,57,1,29
"FileHandler$SynchronizerSupport",4,0.00,1.00,6,0.05,399.71,4,0,23,4,3,148.45,0,20,3.00,4.00,1,0.00,0,0,3,3,1,0,0.00,0.00,java.lang.Object,148.45,0,0,0,142.68,0,42,0.00,4,1,0,2,0
"FileHandler$Updater",1,0.00,1.00,4,0.03,376.44,1,0,23,1,0,128.03,0,9,4.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,128.03,0,0,0,88.00,0,22,0.00,1,0,0,2,0
"FileHandler$Updater_0",1,0.00,1.00,4,0.03,376.44,1,0,23,1,0,128.03,0,9,4.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,128.03,0,0,0,88.00,0,22,0.00,1,0,0,2,0
"FileHandler$Updater_1",1,0.00,1.00,3,0.03,448.00,1,0,23,1,0,132.09,0,8,5.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,132.09,0,0,0,96.00,0,24,0.00,1,0,0,2,0
"FileHandler$Updater_2",1,0.00,1.00,4,0.04,483.55,1,0,23,1,0,127.17,0,9,5.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,127.17,0,0,0,106.27,0,26,0.00,1,0,0,2,0
"FileHandler$Updater_3",1,0.00,1.00,3,0.03,448.00,1,0,23,1,0,132.09,0,8,5.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,132.09,0,0,0,96.00,0,24,0.00,1,0,0,2,0
"FileHandler$Updater_4",1,0.00,1.00,3,0.02,276.30,1,0,23,1,0,133.75,0,8,3.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,133.75,0,0,0,59.21,0,16,0.00,1,0,0,2,0
"FileHandler$Updater_5",1,0.00,1.00,3,0.02,276.30,1,0,23,1,0,133.75,0,8,3.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,133.75,0,0,0,59.21,0,16,0.00,1,0,0,2,0
"FileHandler$Updater_6",1,0.00,1.00,3,0.02,243.67,1,0,23,1,0,134.18,0,8,3.00,1.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,134.18,0,0,0,60.92,0,16,0.00,1,0,0,2,0
"FileHandler$Updater_7",2,0.00,1.50,10,0.09,1935.95,2,0,23,2,2,72.59,20,17,5.00,2.00,2,0.00,0,0,2,2,1,3,0.00,0.00,java.lang.Object,121.07,0,0,0,272.12,1,63,0.00,3,0,0,2,1
"FileHandlerListener",5,0.00,1.00,6,0.20,2850.34,5,0,0,5,2,113.89,30,8,0.00,5.00,1,0.00,0,0,5,1,1,30,0.00,0.00,,146.11,0,0,0,612.57,0,167,0.00,5,0,2,1,0
"FileHandlerListenerAdapter",5,0.00,1.00,6,0.06,423.24,5,0,0,5,3,173.25,15,23,3.00,5.00,1,0.00,2,0,5,2,1,1,0.00,2.00,java.lang.Object,152.64,0,1,0,174.10,0,54,0.00,5,0,1,1,0
"FileHandlerReloadingDetector",13,0.07,1.54,53,0.49,12420.84,19,6,5,13,9,75.71,129,104,11.00,82.00,5,0.00,2,0,6,3,1,15,0.10,2.00,java.lang.Object,124.41,0,1,0,1470.79,1,343,0.00,20,7,6,1,7
"FileLocationStrategy",1,0.00,1.00,2,0.01,77.11,1,0,1,1,16,153.81,17,4,0.00,1.00,1,0.00,0,0,0,2,1,2,0.00,0.00,,144.68,0,0,0,40.05,0,13,0.00,1,1,15,1,0
"FileLocator",11,0.03,1.18,39,0.47,12288.93,17,6,5,11,32,77.02,107,85,39.00,51.00,3,0.00,0,0,1,2,1,12,0.20,0.00,java.lang.Object,126.22,0,0,0,1413.36,0,328,0.00,13,10,31,2,6
"FileLocator$FileLocatorBuilder",9,0.06,1.11,37,0.24,3128.87,15,6,5,9,3,80.66,70,59,6.00,34.00,2,0.00,0,0,2,3,1,11,0.22,0.00,java.lang.Object,127.83,0,0,0,713.05,0,187,0.00,10,7,0,3,1
"FileLocatorAware",1,0.00,1.00,2,0.01,58.06,1,0,0,1,4,108.09,12,4,0.00,1.00,1,0.00,0,0,1,1,1,2,0.00,0.00,,145.65,0,0,0,30.53,0,11,0.00,1,0,3,1,0
"FileLocatorUtils",24,0.03,2.12,134,1.84,61398.09,34,10,11,26,30,90.57,323,280,24.00,152.00,5,0.00,0,0,2,13,1,37,0.07,0.00,java.lang.Object,115.81,2,0,2,5517.10,0,1174,0.00,51,22,22,2,12
"FileOptionsProvider",1,6.00,1.00,8,0.11,1156.43,7,6,1,1,2,144.87,31,10,0.00,1.00,1,0.00,0,0,0,0,1,8,0.00,0.00,,112.96,0,0,0,318.78,0,73,0.00,1,1,2,1,0
"FileSystem",12,0.24,1.00,21,0.18,2063.05,15,3,6,13,36,176.44,29,31,8.00,38.00,1,0.00,2,0,2,3,1,4,0.11,2.00,java.lang.Object,144.10,1,0,1,544.55,0,157,0.00,12,10,33,2,0
"FileSystemLocationStrategy",1,0.00,1.00,3,0.04,593.46,1,0,1,1,6,157.42,19,9,6.00,1.00,1,0.00,0,0,0,3,1,2,0.00,0.00,java.lang.Object,131.13,0,1,0,120.59,0,31,0.00,1,1,3,1,0
"FileURLStreamHandler",1,0.00,1.00,4,0.12,3488.60,1,0,9,1,1,78.12,7,8,8.00,1.00,1,0.50,0,1,0,0,2,1,0.00,0.00,java.net.URLStreamHandler,120.41,0,0,0,348.06,0,74,0.00,1,1,1,1,0
"FileURLStreamHandler$URLConnection",3,0.00,1.00,6,0.05,528.21,3,0,9,3,0,141.86,0,16,4.00,3.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,141.86,0,0,0,142.75,0,39,0.00,3,2,0,2,0
"FileUtils",2,1.00,4.50,32,0.48,36018.43,3,1,4,3,1,133.32,43,41,51.00,2.00,7,0.00,0,0,0,0,1,6,0.50,0.00,java.lang.Object,91.54,1,0,1,1429.07,0,255,0.00,9,2,1,0,1
